Core,Power,Frequency,Temperature,Utilization,InThrottleMode
0,1.18602,1000,55.16,0.507099,0
2,1.05332,1000,68.02,0.438596,0
0,1.48267,2000,57.72,0.177431,0
1,0.60929,1000,49.69,0.267094,0
2,2.56956,2000,76.52,0.421585,0
0,0.938468,3000,50.27,0,1
1,1.80558,2000,60.78,0.37037,1
2,4.99829,3000,104.26,0.419463,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,48.02,0,0
1,0.983533,1000,56.56,0.382848,0
2,1.03387,1000,69.14,0.417362,0
0,0.402758,1000,47.65,0,0
1,2.46997,2000,70.34,0.388802,0
2,2.55406,2000,76.98,0.421585,0
0,0.402758,1000,47.56,0,1
1,4.64966,3000,95.93,0.369822,1
2,5.17261,3000,106.52,0.4363,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.53,0,0
1,1.05064,1000,66.7,0.431034,0
2,1.03894,1000,69.96,0.42735,0
0,0.474369,1000,47.6,0.0774713,0
1,2.47426,2000,73.96,0.386997,0
0,0.671914,1000,48.72,0.52521,1
1,4.64159,3000,98.25,0.374813,1
2,0.402758,1000,54.09,0,1
3,0.402758,1000,47.57,0,1
0,1.23045,1000,55.96,0.539957,0
1,1.01606,1000,67.1,0.394945,0
0,0.914756,2000,51.41,0.0584795,0
1,2.40969,2000,73.64,0.373692,0
2,0.403728,1000,47.73,0,0
0,0.63999,2000,48.85,0,1
1,4.71664,3000,98.76,0.378788,1
2,0.402781,1000,47.68,0,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.76,0,0
1,1.00031,1000,67.16,0.386399,0
2,0.402758,1000,47.64,0,0
0,0.402758,1000,47.58,0,0
1,2.44022,2000,74.19,0.382263,0
2,0.402758,1000,47.62,0,0
0,0.402758,1000,47.53,0,1
1,4.6505,3000,98.07,0.371471,1
2,0.40278,1000,47.61,0,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.51,0,0
1,0.983184,1000,66.84,0.37594,0
2,0.402758,1000,47.6,0,0
0,0.402758,1000,47.5,0,0
1,2.44003,2000,74.44,0.388199,0
2,0.402792,1000,47.59,0,0
0,0.402758,1000,47.49,0,1
1,4.58594,3000,97.17,0.363372,1
2,0.402758,1000,47.59,0,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.49,0,0
1,1.00678,1000,67.06,0.400641,0
2,0.49634,1000,47.6,0.0608717,0
0,0.402758,1000,47.49,0,0
1,2.422,2000,73.95,0.378788,0
2,0.70178,1000,49.12,0.382848,0
0,0.402758,1000,47.49,0,1
1,4.58813,3000,97.66,0.368189,1
2,1.83558,2000,60.48,0.382263,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.49,0,0
1,0.995155,1000,66.92,0.386399,0
2,1.01262,1000,56.45,0.400641,0
0,0.402758,1000,47.49,0,0
1,2.40667,2000,73.88,0.377643,0
2,2.51034,2000,70.31,0.392465,0
0,0.402758,1000,47.49,0,1
1,4.62802,3000,98,0.371471,1
2,4.26579,3000,91.42,0.332889,1
3,0.402758,1000,47.55,0,1
0,0.402758,1000,47.49,0,0
1,0.987583,1000,66.93,0.381679,0
2,1.01995,1000,64.92,0.401284,0
0,0.402758,1000,47.49,0,0
1,2.42545,2000,74.17,0.382848,0
2,2.41337,2000,72.55,0.373692,0
0,0.402758,1000,47.5,0,1
1,4.60851,3000,97.85,0.369276,1
2,3.45863,3000,83.14,0.251004,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
1,1.00043,1000,67.1,0.393082,0
2,1.00356,1000,63.05,0.386997,0
0,0.402758,1000,47.5,0,0
1,2.42888,2000,74.17,0.382263,0
2,2.49987,2000,73.67,0.402576,0
0,0.402758,1000,47.5,0,1
1,4.64004,3000,98.41,0.374251,1
2,3.70309,3000,85.53,0.269397,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
1,1.00348,1000,67.27,0.394322,0
2,0.996,1000,63.56,0.381098,0
0,0.402758,1000,47.5,0,0
1,2.47733,2000,75.05,0.396825,0
2,1.17961,2000,58.21,0.117925,0
0,0.402758,1000,47.5,0,1
1,4.58279,3000,97.65,0.365497,1
2,4.74668,3000,93.74,0.371471,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
1,1.01421,1000,67.22,0.400641,0
2,0.737819,1000,62.41,0.225428,0
0,0.402758,1000,47.5,0,0
1,2.48163,2000,75.1,0.398089,0
2,1.83202,2000,65.19,0.248756,0
0,0.402758,1000,47.5,0,1
1,4.63825,3000,98.36,0.371471,1
2,4.01769,3000,87.82,0.306373,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
1,1.03917,1000,67.82,0.423729,0
2,0.701583,1000,60.51,0.190694,0
0,0.402758,1000,47.5,0,0
1,2.41125,2000,74.16,0.378215,0
2,2.47402,2000,71.99,0.381679,0
0,0.402758,1000,47.5,0,1
1,4.72891,3000,99.56,0.383436,1
2,3.36777,3000,81.91,0.242248,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
1,1.00477,1000,67.58,0.394322,0
2,1.01412,1000,62.79,0.390016,0
0,0.402758,1000,47.5,0,0
1,2.42287,2000,74.3,0.381098,0
2,2.44044,2000,72.27,0.378215,0
0,0.402758,1000,47.5,0,1
1,4.74782,3000,100.03,0.386997,1
2,3.78749,3000,86.8,0.283126,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
1,1.00438,1000,67.69,0.393701,0
2,0.998302,1000,63.95,0.385802,0
0,0.402758,1000,47.5,0,0
1,2.5248,2000,75.75,0.407166,0
2,1.89849,2000,66.68,0.269107,0
0,0.402758,1000,47.5,0,1
1,4.71607,3000,99.46,0.379363,1
2,4.66119,3000,95.28,0.366032,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
1,1.03688,1000,67.96,0.414594,0
2,1.01165,1000,66.25,0.402576,0
0,0.402758,1000,47.5,0,0
1,2.52343,2000,75.81,0.406504,0
2,1.90126,2000,67.16,0.263992,0
0,0.402758,1000,47.5,0,1
1,4.63609,3000,98.46,0.37037,1
2,4.23006,3000,91.22,0.329381,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,1.03942,1000,67.94,0.425894,0
2,0.657559,1000,61,0.162549,0
0,0.402758,1000,47.5,0,0
1,2.40963,2000,74.21,0.378215,0
2,2.4368,2000,72.08,0.378215,0
0,0.402758,1000,47.5,0,1
1,4.73421,3000,99.36,0.381679,1
2,2.75205,3000,75.04,0.182749,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,0.982921,1000,67.28,0.379939,0
2,0.968094,1000,60.66,0.362845,0
0,0.402758,1000,47.5,0,0
1,2.40308,2000,73.96,0.376506,0
2,2.49155,2000,72.19,0.388802,0
0,0.402758,1000,47.5,0,1
1,4.7862,3000,100.15,0.388802,1
2,1.8913,3000,64.84,0.0973141,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.5,0,0
1,0.983326,1000,67.44,0.378788,0
2,0.984612,1000,58.18,0.37037,0
0,0.402758,1000,47.5,0,0
1,2.42761,2000,74.22,0.379939,0
2,2.44616,2000,70.82,0.381098,0
0,0.402758,1000,47.5,0,1
1,4.75498,3000,99.61,0.383436,1
2,1.98106,3000,65.35,0.106383,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
1,1.02158,1000,67.7,0.4,0
2,1.00075,1000,58.4,0.384025,0
0,0.402758,1000,47.5,0,0
1,2.50802,2000,75.19,0.396825,0
2,2.44033,2000,70.77,0.380518,0
0,0.459443,1000,47.51,0.139198,1
1,3.23904,3000,82.32,0.234522,1
2,3.31271,3000,80.73,0.237643,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
2,1.02019,1000,62.42,0.396197,0
0,0.402758,1000,47.5,0,0
2,2.49081,2000,72.99,0.39557,0
0,0.402758,1000,47.5,0,1
1,0.402758,1000,47.72,0,1
2,4.83849,3000,99.04,0.386399,1
3,0.402758,1000,47.56,0,1
0,0.402758,1000,47.5,0,0
2,1.00512,1000,67.12,0.394322,0
0,0.402758,1000,47.49,0,0
2,2.49197,2000,74.42,0.389408,0
0,0.402758,1000,47.49,0,1
1,0.402758,1000,47.55,0,1
2,4.81018,3000,99.6,0.384615,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.49,0,0
2,1.00877,1000,67.44,0.39185,0
0,0.402758,1000,47.49,0,0
2,2.46639,2000,74.5,0.386997,0
0,0.402758,1000,47.49,0,1
1,0.402758,1000,47.52,0,1
2,4.72286,3000,98.33,0.373134,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.48,0,0
2,1.02274,1000,67.39,0.403877,0
0,0.402758,1000,47.48,0,0
2,2.41931,2000,73.66,0.372024,0
0,0.402758,1000,47.48,0,1
1,0.402758,1000,47.51,0,1
2,4.64388,3000,97.45,0.367107,1
3,0.402758,1000,47.57,0,1
0,0.402758,1000,47.48,0,0
2,1.0001,1000,66.74,0.381098,0
0,0.402758,1000,47.48,0,0
2,2.46869,2000,74,0.381679,0
0,0.477676,1000,47.49,0.17313,0
